uf,cidade,lat,lon
MG,SACRAMENTO,-19.8652854,-47.4402746
MG,SALINAS,-16.1699073,-42.2910368
MG,SALTO DA DIVISA,-15.9984236,-39.9487981
MG,SANTA BÁRBARA,-19.959444,-43.415278
MG,SANTA BÁRBARA DO LESTE,-19.978334,-42.140555
MG,SANTA BÁRBARA DO MONTE VERDE,-21.9578146,-43.7024953
MG,SANTA BÁRBARA DO TUGÚRIO,-21.245833,-43.559444
MG,SANTA CRUZ DE MINAS,-21.1205363,-44.227261
MG,SANTA CRUZ DE SALINAS,-16.0972405,-41.7474332
MG,SANTA CRUZ DO ESCALVADO,-20.2355745,-42.8142315
MG,SANTA EFIGÊNIA DE MINAS,-18.8275746,-42.4400734
MG,SANTA FÉ DE MINAS,-16.689174,-45.4139828
MG,SANTA HELENA DE MINAS,-16.93939185,-40.682575845425404
MG,SANTA JULIANA,-19.308611,-47.525
MG,SANTA LUZIA,-19.7702097,-43.8505291
MG,SANTA MARGARIDA,-20.3817696,-42.2522123
MG,SANTA MARIA DE ITABIRA,-19.4483453,-43.1167817
MG,SANTA MARIA DO SALTO,-16.2493553,-40.1484503
MG,SANTA MARIA DO SUAÇUÍ,-18.1894783,-42.4188445
MG,SANTA RITA DE CALDAS,-22.028889,-46.336944
MG,SANTA RITA DE IBITIPOCA,-21.5625,-43.914722
MG,SANTA RITA DE JACUTINGA,-22.149166,-44.094444
MG,SANTA RITA DE MINAS,-19.8745404,-42.1325122
MG,SANTA RITA DO ITUETO,-19.3576722,-41.3801488
MG,SANTA RITA DO SAPUCAÍ,-22.2486968,-45.7064507
MG,SANTA ROSA DA SERRA,-19.5271986,-45.9659869
MG,SANTA VITÓRIA,-18.8465718,-50.1292823
MG,SANTANA DA VARGEM,-21.2491719,-45.5068185
MG,SANTANA DE CATAGUASES,-21.2871462,-42.5569749
MG,SANTANA DE PIRAPAMA,-19.0075,-44.040833
MG,SANTANA DO DESERTO,-20.198951,-42.8311283
MG,SANTANA DO GARAMBÉU,-21.601389,-44.104167
MG,SANTANA DO JACARÉ,-20.9023708,-45.1274193
MG,SANTANA DO MANHUAÇU,-20.1075,-41.925556
MG,SANTANA DO PARAÍSO,-19.3652914,-42.5494833
MG,SANTANA DO RIACHO,-19.168611,-43.714444
MG,SANTANA DOS MONTES,-20.7875735,-43.6910376
MG,SANTO ANTÔNIO DO AMPARO,-20.9413389,-44.9187397
MG,SANTO ANTÔNIO DO AVENTUREIRO,-21.7579052,-42.815566
MG,SANTO ANTÔNIO DO GRAMA,-20.314444,-42.608611
MG,SANTO ANTÔNIO DO ITAMBÉ,-18.4656416,-43.305993
MG,SANTO ANTÔNIO DO JACINTO,-16.533611,-40.176111
MG,SANTO ANTÔNIO DO MONTE,-20.086944,-45.290555
MG,SANTO ANTÔNIO DO RETIRO,-15.3426419,-42.6223938
MG,SANTO ANTÔNIO DO RIO ABAIXO,-19.2280364,-43.2532149
MG,SANTO HIPÓLITO,-18.2965683,-44.2214292
MG,SANTOS DUMONT,-21.455867,-43.5522107
MG,SAPUCAÍ-MIRIM,-22.7480012,-45.7427651
MG,SARDOÁ,-18.781716,-42.3652762
MG,SARZEDO,-20.0353,-44.1453
MG,SEM PEIXE,-20.1015407,-42.8408301
MG,SENADOR AMARAL,-22.5654695,-46.17769167394954
MG,SENADOR CORTES,-21.8009734,-42.9450985
MG,SENADOR FIRMINO,-20.9169703,-43.1001236
MG,SENADOR JOSÉ BENTO,-22.1641985,-46.1785855
MG,SENADOR MODESTINO GONÇALVES,-17.9496602,-43.2257678
MG,SENHORA DE OLIVEIRA,-20.793889,-43.344166
MG,SENHORA DO PORTO,-18.8905778,-43.0844887
MG,SENHORA DOS REMÉDIOS,-21.028056,-43.582778
MG,SERICITA,-20.4738307,-42.4821683
MG,SERITINGA,-21.9096949,-44.5216061
MG,SERRA AZUL DE MINAS,-18.3622042,-43.1702095
MG,SERRA DA SAUDADE,-19.4404288,-45.7931291
MG,SERRA DO SALITRE,-19.1101839,-46.6809858
MG,SERRA DOS AIMORÉS,-17.6441053,-40.370218
MG,SERRANIA,-21.547906,-46.0404553
MG,SERRANOS,-21.890277,-44.509444
MG,SERRANÓPOLIS DE MINAS,-15.810935,-42.871182
MG,SERRO,-18.604444,-43.379445
MG,SETE LAGOAS,-19.466111,-44.246944
MG,SETUBINHA,-17.6001378,-42.1620269
MG,SILVEIRÂNIA,-21.158611,-43.215556
MG,SILVIANÓPOLIS,-22.029723,-45.835277
MG,SIMONÉSIA,-20.1233838,-42.0024294
MG,SIMÃO PEREIRA,-21.963611,-43.311667
MG,SOBRÁLIA,-19.2345745,-42.0978033
MG,SOLEDADE DE MINAS,-22.0603078,-45.0448055
MG,SÃO BENTO ABADE,-21.5816076,-45.0759227
MG,SÃO BRÁS DO SUAÇUÍ,-20.625,-43.948889
MG,SÃO DOMINGOS DAS DORES,-19.5281943,-42.0132239
MG,SÃO DOMINGOS DO PRATA,-19.8671078,-42.9658318
MG,SÃO FRANCISCO,-15.948889,-44.864444
MG,SÃO FRANCISCO DE PAULA,-20.7098288,-44.9817485
MG,SÃO FRANCISCO DE SALES,-19.863056,-49.773889
MG,SÃO FRANCISCO DO GLÓRIA,-20.790069,-42.2679636
MG,SÃO FÉLIX DE MINAS,-18.5910792,-41.4863145
MG,SÃO GERALDO,-20.9221894,-42.8343489
MG,SÃO GERALDO DA PIEDADE,-18.8449508,-42.2886336
MG,SÃO GERALDO DO BAIXIO,-18.9167012,-41.3613816
MG,SÃO GONÇALO DO ABAETÉ,-18.3420302,-45.834112
MG,SÃO GONÇALO DO PARÁ,-19.982778,-44.859167
MG,SÃO GONÇALO DO RIO ABAIXO,-19.8252042,-43.362126
MG,SÃO GONÇALO DO RIO PRETO,-18.0042852,-43.3811575
MG,SÃO GONÇALO DO SAPUCAÍ,-21.8905238,-45.5935943
MG,SÃO GOTARDO,-19.3168844,-46.0476596
MG,SÃO JOAQUIM DE BICAS,-20.0489052,-44.2731691
MG,SÃO JOSÉ DA BARRA,-20.7180697,-46.3125073
MG,SÃO JOSÉ DA LAPA,-19.6988548,-43.9583194
MG,SÃO JOSÉ DA SAFIRA,-18.324167,-42.143333
MG,SÃO JOSÉ DA VARGINHA,-19.7087286,-44.5577812
MG,SÃO JOSÉ DO ALEGRE,-22.330449,-45.5284585
MG,SÃO JOSÉ DO DIVINO,-18.4794444,-41.3885671
MG,SÃO JOSÉ DO GOIABAL,-19.925098,-42.7083162
MG,SÃO JOSÉ DO JACURI,-18.2773091,-42.6714372
MG,SÃO JOSÉ DO MANTIMENTO,-20.003958,-41.7458061
MG,SÃO JOÃO BATISTA DO GLÓRIA,-20.6413912,-46.5052866
MG,SÃO JOÃO DA LAGOA,-16.851502,-44.3460615
MG,SÃO JOÃO DA MATA,-21.9311736,-45.9287155
MG,SÃO JOÃO DA PONTE,-15.9283299,-44.0078035
MG,SÃO JOÃO DAS MISSÕES,-14.8808771,-44.0829518
MG,SÃO JOÃO DEL REI,-21.1335755,-44.2588086
MG,SÃO JOÃO DO MANHUAÇU,-20.3938555,-42.1499705
MG,SÃO JOÃO DO MANTENINHA,-18.7229295,-41.1615277
MG,SÃO JOÃO DO ORIENTE,-19.3408771,-42.1550791
MG,SÃO JOÃO DO PACUÍ,-16.5374481,-44.5309375
MG,SÃO JOÃO DO PARAÍSO,-15.3171214,-42.01678
MG,SÃO JOÃO EVANGELISTA,-18.548023,-42.7652888
MG,SÃO JOÃO NEPOMUCENO,-21.5359158,-43.0151428
MG,SÃO LOURENÇO,-22.116389,-45.054167
MG,SÃO MIGUEL DO ANTA,-20.7065375,-42.7195395
MG,SÃO PEDRO DA UNIÃO,-21.1316402,-46.6175338
MG,SÃO PEDRO DO SUAÇUÍ,-18.365556,-42.602778
MG,SÃO PEDRO DOS FERROS,-20.1706687,-42.522901
MG,SÃO ROMÃO,-16.3687716,-45.0678597
MG,SÃO ROQUE DE MINAS,-20.245277,-46.365833
MG,SÃO SEBASTIÃO DA BELA VISTA,-22.159167,-45.754167
MG,SÃO SEBASTIÃO DA VARGEM ALEGRE,-21.0716128,-42.6371378
MG,SÃO SEBASTIÃO DO ANTA,-19.4972592,-41.983428
MG,SÃO SEBASTIÃO DO MARANHÃO,-18.0874457,-42.569608
MG,SÃO SEBASTIÃO DO OESTE,-20.274723,-45.003611
MG,SÃO SEBASTIÃO DO PARAÍSO,-20.9124331,-46.9823296
MG,SÃO SEBASTIÃO DO RIO PRETO,-19.2923414,-43.1758535
MG,SÃO SEBASTIÃO DO RIO VERDE,-22.2174751,-44.9783312
MG,SÃO THOMÉ DAS LETRAS,-21.7218272,-44.9849435
MG,SÃO TIAGO,-20.913056,-44.509167
MG,SÃO TOMÁS DE AQUINO,-20.7844139,-47.097717
MG,SÃO VICENTE DE MINAS,-21.703333,-44.443889
MG,TABULEIRO,-21.3592212,-43.2479134
MG,TAIOBEIRAS,-15.8080842,-42.2270207
MG,TAPARUBA,-19.7621023,-41.614796
MG,TAPIRA,-19.9225,-46.823056
MG,TAPIRAÍ,-19.8882788,-46.0202739
MG,TAQUARAÇU DE MINAS,-19.669445,-43.687777
MG,TARUMIRIM,-19.2818607,-42.0070412
MG,TEIXEIRAS,-20.6517875,-42.8563275
MG,TEÓFILO OTONI,-17.8579267,-41.5081533
MG,TIMÓTEO,-19.5771395,-42.6436108
MG,TIRADENTES,-21.1104688,-44.1742937
MG,TIROS,-19.003889,-45.963611
MG,TOCANTINS,-21.1738872,-43.0207206
MG,TOCOS DO MOJI,-22.3706152,-46.0964763
MG,TOLEDO,-22.7433969,-46.3735044
MG,TOMBOS,-20.9105042,-42.0260716
MG,TRÊS CORAÇÕES,-21.695625,-45.2543675
MG,TRÊS MARIAS,-18.204795,-45.247289
MG,TRÊS PONTAS,-21.3686224,-45.5122937
MG,TUMIRITINGA,-18.976946,-41.645851
MG,TUPACIGUARA,-18.5932122,-48.6999014
MG,TURMALINA,-17.286102,-42.7312574
MG,TURVOLÂNDIA,-21.875556,-45.786944
MG,UBAPORANGA,-19.6344637,-42.1073048
MG,UBAÍ,-16.2925001,-44.7823835
MG,UBERABA,-19.750833,-47.936666
MG,UBERLÂNDIA,-18.9188041,-48.2767837
MG,UBÁ,-21.12,-42.942777
MG,UMBURATIBA,-17.2548062,-40.5708064
MG,UNAÍ,-16.3628767,-46.892413
MG,UNIÃO DE MINAS,-19.5296289,-50.3317301
MG,URUANA DE MINAS,-16.0628,-46.2556
MG,URUCUIA,-16.1266994,-45.7393046
MG,URUCÂNIA,-20.350833,-42.739444
MG,VARGEM ALEGRE,-19.6070413,-42.2997922
MG,VARGEM BONITA,-20.3282116,-46.3668419
MG,VARGEM GRANDE DO RIO PARDO,-15.4027415,-42.311441
MG,VARGINHA,-21.5565914,-45.4340674
MG,VARJÃO DE MINAS,-18.3791473,-46.030627
MG,VARZELÂNDIA,-15.701667,-44.027223
MG,VAZANTE,-17.9896107,-46.9003899
MG,VERDELÂNDIA,-15.5926259,-43.6084698
MG,VEREDINHA,-17.3945837,-42.7383934
MG,VERMELHO NOVO,-20.0356065,-42.2671476
MG,VERÍSSIMO,-19.6680818,-48.308771
MG,VESPASIANO,-19.6940958,-43.9186521
MG,VIEIRAS,-20.8651165,-42.2448518
MG,VIRGEM DA LAPA,-16.8071554,-42.3376458
MG,VIRGINÓPOLIS,-18.8226124,-42.7053967
MG,VIRGOLÂNDIA,-18.4759665,-42.308628
MG,VIRGÍNIA,-22.333333,-45.091666
MG,VISCONDE DO RIO BRANCO,-21.01,-42.840833
MG,VIÇOSA,-20.7538586,-42.8815888
MG,VOLTA GRANDE,-21.770834,-42.539166
MG,VÁRZEA DA PALMA,-17.5983328,-44.7317086
MG,WENCESLAU BRAZ,-22.5342367,-45.3614735
MG,ÁGUA BOA,-17.9968063,-42.3904573
MG,ÁGUA COMPRIDA,-20.0574733,-48.1093074
MG,ÁGUAS FORMOSAS,-17.083056,-40.935555
MG,ÁGUAS VERMELHAS,-15.7469091,-41.4601975
MS,ALCINÓPOLIS,-18.3264121,-53.7094463
MS,AMAMBAI,-23.1082701,-55.2284854
MS,ANASTÁCIO,-20.4832458,-55.8048448
MS,ANAURILÂNDIA,-22.185169,-52.719056
MS,ANGÉLICA,-22.1588196,-53.7728504
MS,ANTÔNIO JOÃO,-22.1892837,-55.9508227
MS,APARECIDA DO TABOADO,-20.0840304,-51.1013943
MS,AQUIDAUANA,-20.473969,-55.7821375
MS,ARAL MOREIRA,-22.951141,-55.6268421
MS,BANDEIRANTES,-19.9179623,-54.3646768
MS,BATAGUASSU,-21.715899,-52.422058
MS,BATAYPORÃ,-22.2976466,-53.2685608
MS,BELA VISTA,-22.107327,-56.5317344
MS,BODOQUENA,-20.5508775,-56.6769653
MS,BONITO,-21.1264766,-56.4902208
MS,BRASILÂNDIA,-21.255575,-52.0365617
MS,CAARAPÓ,-22.6349267,-54.8240903
MS,CAMAPUÃ,-19.5291747,-54.0434641
MS,CAMPO GRANDE,-20.4640173,-54.6162947
MS,CARACOL,-22.0169949,-57.0298349
MS,CASSILÂNDIA,-19.1128242,-51.7345354
MS,CHAPADÃO DO SUL,-18.7949051,-52.6199512
MS,CORGUINHO,-19.827429,-54.8322243
MS,CORONEL SAPUCAIA,-23.27186,-55.5288174
MS,CORUMBÁ,-19.0016365,-57.6534316
MS,COSTA RICA,-18.5333859,-53.1394286
MS,COXIM,-18.504915,-54.7450251
MS,DEODÁPOLIS,-22.276272,-54.168163
MS,DOIS IRMÃOS DO BURITI,-20.6906107,-55.2760274
MS,DOURADINA,-22.0402812,-54.6118292
MS,DOURADOS,-22.2206145,-54.812208
MS,ELDORADO,-23.7838809,-54.2832024
MS,FIGUEIRÃO,-18.67821,-53.6379864
MS,FÁTIMA DO SUL,-22.3750499,-54.516698
MS,GLÓRIA DE DOURADOS,-22.4173731,-54.2313391
MS,GUIA LOPES DA LAGUNA,-21.5375346,-55.96134153440401
MS,IGUATEMI,-23.673555,-54.563731
MS,INOCÊNCIA,-19.7310751,-51.9307502
MS,ITAPORÃ,-22.0799142,-54.7874239
MS,ITAQUIRAÍ,-23.4801914,-54.1833692
MS,IVINHEMA,-22.302254,-53.8276006
MS,JAPORÃ,-23.8919161,-54.406888
MS,JARAGUARI,-20.1019755,-54.4377423
MS,JARDIM,-21.479941,-56.148902
MS,JATEÍ,-22.4815624,-54.307006
MS,JUTI,-22.8611994,-54.604793
MS,LADÁRIO,-19.0036585,-57.6028285
MS,LAGUNA CARAPÃ,-22.5549233,-55.1505549
MS,MARACAJU,-21.6163005,-55.164605
MS,MIRANDA,-20.2401082,-56.3844728
MS,MUNDO NOVO,-23.9378876,-54.2859489
MS,NAVIRAÍ,-23.0622152,-54.2018319
MS,NIOAQUE,-21.1605528,-55.8283423
MS,NOVA ALVORADA DO SUL,-21.4587274,-54.3760634
MS,NOVA ANDRADINA,-22.2477565,-53.3480621
MS,NOVO HORIZONTE DO SUL,-22.6546565,-53.857078
MS,PARANAÍBA,-19.6751971,-51.1874986
MS,PARANHOS,-23.8927851,-55.4287213
MS,PARAÍSO DAS ÁGUAS,-19.0219279,-53.0122646
MS,PEDRO GOMES,-18.0990797,-54.550579
MS,PONTA PORÃ,-22.5286917,-55.723426
MS,PORTO MURTINHO,-21.698078,-57.883586
MS,RIBAS DO RIO PARDO,-20.4477984,-53.7609001
MS,RIO BRILHANTE,-21.8046467,-54.5433047
MS,RIO NEGRO,-19.4466984,-54.9860433
MS,RIO VERDE DE MATO GROSSO,-18.9169208,-54.8410727
MS,ROCHEDO,-19.956488,-54.884769
MS,SANTA RITA DO PARDO,-21.3025544,-52.8262142
MS,SELVÍRIA,-20.3616393,-51.4251863
MS,SETE QUEDAS,-23.978822,-55.0428349
MS,SIDROLÂNDIA,-20.9361042,-54.9640262
MS,SONORA,-17.5852028,-54.7548288
MS,SÃO GABRIEL DO OESTE,-19.3944843,-54.5755213
MS,TACURU,-23.635954,-55.014137
MS,TAQUARUSSU,-22.4870022,-53.3524041
MS,TERENOS,-20.4409259,-54.8656049
MS,TRÊS LAGOAS,-20.7866799,-51.7061247
MS,VICENTINA,-22.4093447,-54.4370921
MS,ÁGUA CLARA,-20.4385757,-52.8797496
MT,ACORIZAL,-15.2001544,-56.3668953
MT,ALTA FLORESTA,-9.8698547,-56.0834993
MT,ALTO ARAGUAIA,-17.3156528,-53.2169365
MT,ALTO BOA VISTA,-11.6723985,-51.3744431
MT,ALTO GARÇAS,-16.9469683,-53.529427
MT,ALTO PARAGUAI,-14.513712,-56.4936374
MT,ALTO TAQUARI,-17.8269099,-53.2831736
MT,APIACÁS,-9.5678422,-57.394852
MT,ARAGUAIANA,-15.729144,-51.834112
MT,ARAGUAINHA,-16.857016,-53.031778
MT,ARAPUTANGA,-15.4710868,-58.346796
MT,ARENÁPOLIS,-14.460185,-56.8436668
MT,ARIPUANÃ,-10.175806,-59.4439663
MT,BARRA DO BUGRES,-15.0683712,-57.1853688
MT,BARRA DO GARÇAS,-15.8916033,-52.2615413
MT,BARÃO DE MELGAÇO,-16.195776,-55.9668049
MT,BOM JESUS DO ARAGUAIA,-12.1725897,-51.5074425
MT,BRASNORTE,-12.1218837,-58.0042714
MT,CAMPINÁPOLIS,-14.5403731,-52.7970626
MT,CAMPO NOVO DO PARECIS,-13.658735,-57.890723
MT,CAMPO VERDE,-15.5430787,-55.1590511
MT,CAMPOS DE JÚLIO,-13.7223646,-59.2645296
MT,CANABRAVA DO NORTE,-11.0516481,-51.8301897
MT,CANARANA,-13.5564602,-52.2691167
MT,CARLINDA,-9.9690671,-55.8200191
MT,CASTANHEIRA,-11.1391946,-58.6088547
MT,CHAPADA DOS GUIMARÃES,-15.464343,-55.749857
MT,CLÁUDIA,-11.5057202,-54.8763166
MT,COCALINHO,-14.390339,-51.00015
MT,COLNIZA,-9.4560637,-59.2197132
MT,COLÍDER,-10.8094999,-55.4540386
MT,COMODORO,-13.6581107,-59.786883
MT,CONFRESA,-10.643695,-51.569873
MT,CONQUISTA D'OESTE,-14.5381171,-59.5443775
MT,COTRIGUAÇU,-9.9034364,-58.5658915
MT,CUIABÁ,-15.5986686,-56.0991301
MT,CURVELÂNDIA,-15.6108629,-57.9188924
MT,CÁCERES,-16.0644315,-57.6879744
MT,DENISE,-14.7292165,-57.0482981
MT,DIAMANTINO,-14.4036262,-56.4364488
MT,DOM AQUINO,-15.809899,-54.922298
MT,FELIZ NATAL,-12.3802463,-54.9389793
MT,FIGUEIRÓPOLIS D'OESTE,-15.443918,-58.739149
MT,GAÚCHA DO NORTE,-13.18136,-53.2543946
MT,GENERAL CARNEIRO,-15.7070922,-52.7606044
MT,GLÓRIA D'OESTE,-15.7680093,-58.3107593
MT,GUARANTÃ DO NORTE,-9.9517992,-54.9098178
MT,GUIRATINGA,-16.3457422,-53.7595097
MT,INDIAVAÍ,-15.4941405,-58.5765917
MT,IPIRANGA DO NORTE,-12.2408004,-56.1531011
MT,ITANHANGÁ,-12.2323038,-56.6418251
MT,ITAÚBA,-11.0084948,-55.2480739
MT,ITIQUIRA,-17.2033274,-54.1446924
MT,JACIARA,-15.9520115,-54.9762106
MT,JANGADA,-15.2369949,-56.4902844
MT,JAURU,-15.3407762,-58.8683137
MT,JUARA,-11.2535587,-57.5080072
MT,JURUENA,-10.3282716,-58.4968918
MT,JUSCIMEIRA,-16.0517819,-54.8893514
MT,JUÍNA,-11.4230908,-58.7570212
MT,LAMBARI D'OESTE,-15.3188455,-58.0046244
MT,LUCAS DO RIO VERDE,-13.0664609,-55.9196711
MT,LUCIARA,-11.2234472,-50.6680221
MT,MARCELÂNDIA,-11.0794264,-54.5202451
MT,MATUPÁ,-10.1683242,-54.9346194
MT,MIRASSOL D'OESTE,-15.675947,-58.0951397
MT,NOBRES,-14.7196233,-56.3351314
MT,NORTELÂNDIA,-14.4518972,-56.8043752
MT,NOSSA SENHORA DO LIVRAMENTO,-15.7725185,-56.3442904
MT,NOVA BANDEIRANTES,-9.8494172,-57.8139698
MT,NOVA BRASILÂNDIA,-14.9298622,-54.973665
MT,NOVA CANAÃ DO NORTE,-10.6367877,-55.709177
MT,NOVA GUARITA,-10.3102031,-55.4042689
MT,NOVA LACERDA,-14.4753855,-59.5881498
MT,NOVA MARILÂNDIA,-14.3653436,-56.9709009
MT,NOVA MARINGÁ,-13.0314433,-57.0922657
MT,NOVA MONTE VERDE,-9.9796694,-57.467331
MT,NOVA MUTUM,-13.8255015,-56.0849262
MT,NOVA NAZARÉ,-13.9897745,-51.7998937
MT,NOVA OLÍMPIA,-14.7764648,-57.281316
MT,NOVA SANTA HELENA,-10.8495357,-55.1780435
MT,NOVA UBIRATÃ,-13.03484,-55.2539048
MT,NOVA XAVANTINA,-14.6794165,-52.351994
MT,NOVO HORIZONTE DO NORTE,-11.3904019,-57.3159067
MT,NOVO MUNDO,-9.9752901,-55.1779717
MT,NOVO SANTO ANTÔNIO,-12.2909756,-50.97048
MT,NOVO SÃO JOAQUIM,-14.9108231,-53.01775
MT,PARANATINGA,-14.4297856,-54.0503432
MT,PARANAÍTA,-9.6655602,-56.4758122
MT,PEDRA PRETA,-16.6230015,-54.4761228
MT,PEIXOTO DE AZEVEDO,-10.2429203,-54.9919857
MT,PLANALTO DA SERRA,-14.6627994,-54.7756232
MT,POCONÉ,-16.2634094,-56.6229717
MT,PONTAL DO ARAGUAIA,-15.9045099,-52.257365
MT,PONTE BRANCA,-16.758407,-52.836864
MT,PONTES E LACERDA,-15.2315171,-59.3349512
MT,PORTO ALEGRE DO NORTE,-10.8792851,-51.6391975
MT,PORTO DOS GAÚCHOS,-11.532999,-57.413233
MT,PORTO ESPERIDIÃO,-15.8521665,-58.4693093
MT,PORTO ESTRELA,-15.3331148,-57.2080992
MT,POXORÉU,-15.8290891,-54.3925375
MT,PRIMAVERA DO LESTE,-15.5614127,-54.2993946
MT,QUERÊNCIA,-12.5944625,-52.2088505
MT,RESERVA DO CABAÇAL,-15.1211207,-58.3836183
MT,RIBEIRÃO CASCALHEIRA,-12.936738,-51.824421
MT,RIBEIRÃOZINHO,-16.489765,-52.6942009
MT,RIO BRANCO,-15.2398109,-58.1160774
MT,RONDOLÂNDIA,-10.8428772,-61.4596962
MT,RONDONÓPOLIS,-16.4603533,-54.6397099
MT,ROSÁRIO OESTE,-14.825938,-56.42357
MT,SALTO DO CÉU,-15.1295662,-58.1298908
MT,SANTA CARMEM,-11.9745614,-55.2788045
MT,SANTA CRUZ DO XINGU,-10.1533447,-52.392016
MT,SANTA RITA DO TRIVELATO,-13.8139517,-55.2721092
MT,SANTA TEREZINHA,-10.470375,-50.513986
MT,SANTO AFONSO,-14.4960696,-57.0045096
MT,SANTO ANTÔNIO DO LESTE,-14.8037659,-53.6095671
MT,SANTO ANTÔNIO DO LEVERGER,-15.84980135,-56.08614356248529
MT,SAPEZAL,-13.547958,-58.8146235
MT,SERRA NOVA DOURADA,-12.0890348,-51.4005672
MT,SINOP,-11.8508224,-55.5175957
MT,SORRISO,-12.5444887,-55.7233972
MT,SÃO FÉLIX DO ARAGUAIA,-11.6170646,-50.6667246
MT,SÃO JOSÉ DO POVO,-16.4647805,-54.2539044
MT,SÃO JOSÉ DO RIO CLARO,-13.4467103,-56.7214365
MT,SÃO JOSÉ DO XINGU,-10.803888,-52.7357819
MT,SÃO JOSÉ DOS QUATRO MARCOS,-15.627584,-58.177217
MT,SÃO PEDRO DA CIPA,-16.0030443,-54.9212312
MT,TABAPORÃ,-11.3085286,-56.8212723
MT,TANGARÁ DA SERRA,-14.6213903,-57.4907268
MT,TAPURAH,-12.742385,-56.512037
MT,TERRA NOVA DO NORTE,-10.5995196,-55.1167029
MT,TESOURO,-16.0802073,-53.553114
MT,TORIXORÉU,-16.200591,-52.557097
MT,UNIÃO DO SUL,-11.5308712,-54.3695643
MT,VALE DE SÃO DOMINGOS,-15.2966987,-59.065637
MT,VERA,-12.2949604,-55.2947571
MT,VILA BELA DA SANTÍSSIMA TRINDADE,-15.009904,-59.961115
MT,VILA RICA,-10.013666,-51.118599
MT,VÁRZEA GRANDE,-15.645816,-56.132218
MT,ÁGUA BOA,-14.0522968,-52.1617625
PA,ABAETETUBA,-1.721828,-48.878843
PA,ABEL FIGUEIREDO,-4.953001,-48.3958485
PA,ACARÁ,-1.961388,-48.1987043
PA,AFUÁ,-0.1535664,-50.3879223
PA,ALENQUER,-1.946229,-54.738355
PA,ALMEIRIM,-1.5290377,-52.5788111
PA,ALTAMIRA,-3.204065,-52.209961
PA,ANAJÁS,-0.9878802,-49.9390114
PA,ANANINDEUA,-1.374035,-48.4016623
PA,ANAPU,-3.4668292,-51.2057035
PA,AUGUSTO CORRÊA,-1.0229335,-46.6404029
PA,AURORA DO PARÁ,-2.1323199,-47.558436
PA,AVEIRO,-3.6029015,-55.328079
PA,BAGRE,-1.8994498,-50.2103844
PA,BAIÃO,-2.7903479,-49.6702845
PA,BANNACH,-7.3508505,-50.4064531
PA,BARCARENA,-1.5107945,-48.6190679
PA,BELTERRA,-2.636091,-54.937392
PA,BELÉM,-1.45056,-48.4682453
PA,BENEVIDES,-1.3555577,-48.252235
PA,BOM JESUS DO TOCANTINS,-5.0471796,-48.5978362
PA,BONITO,-1.3605722,-47.3049907
PA,BRAGANÇA,-0.9892329,-46.783178998153524
PA,BRASIL NOVO,-3.3055853,-52.539198
PA,BREJO GRANDE DO ARAGUAIA,-5.7011449,-48.4037308
PA,BREU BRANCO,-3.7785073,-49.5684795
PA,BREVES,-1.68036,-50.479085
PA,BUJARU,-1.5169239,-48.0410699
PA,CACHOEIRA DO ARARI,-1.0143572,-48.9621089
PA,CACHOEIRA DO PIRIÁ,-1.7599443,-46.5446954
PA,CAMETÁ,-2.242949,-49.497885
PA,CANAÃ DOS CARAJÁS,-6.5296837,-49.8516592
PA,CAPANEMA,-25.6704878,-53.8083036
PA,CAPITÃO POÇO,-1.7447162,-47.0638495
PA,CASTANHAL,-1.2927031,-47.9223903
PA,CHAVES,-0.164154,-49.987006
PA,COLARES,-0.936423,-48.280254
PA,CONCEIÇÃO DO ARAGUAIA,-8.2696905,-49.2676864
PA,CONCÓRDIA DO PARÁ,-1.9924056,-47.9450474
PA,CUMARU DO NORTE,-7.8122669,-50.7677675
PA,CURIONÓPOLIS,-6.0990443,-49.6059039
PA,CURRALINHO,-1.8137876,-49.7980165
PA,CURUÁ,-1.887754,-55.116842
PA,CURUÇÁ,-0.7276792,-47.856568
PA,DOM ELISEU,-4.2928111,-47.5559083
PA,ELDORADO DOS CARAJÁS,-6.117130899999999,-49.258271273759696
PA,FARO,-1.1091625500000002,-57.800250715708856
PA,FLORESTA DO ARAGUAIA,-7.5597065,-49.7032829
PA,GARRAFÃO DO NORTE,-1.9282256,-47.0513157
PA,GOIANÉSIA DO PARÁ,-3.8380998,-49.0977992
PA,GURUPÁ,-1.406325,-51.6427456
PA,IGARAPÉ-AÇU,-1.128244,-47.6199021
PA,IGARAPÉ-MIRI,-1.9785213,-48.9634826
PA,INHANGAPI,-1.4283738,-47.9108608
PA,IPIXUNA DO PARÁ,-2.5592139,-47.4965462
PA,IRITUIA,-1.7709543,-47.4399687
PA,ITAITUBA,-4.2625218,-55.9878139
PA,ITUPIRANGA,-5.1337224,-49.3321988
PA,JACAREACANGA,-6.2196518,-57.758625
PA,JACUNDÁ,-4.446173,-49.115272
PA,JURUTI,-2.1571381,-56.0900977
PA,LIMOEIRO DO AJURU,-1.8866440500000001,-49.495701348909165
PA,MAGALHÃES BARATA,-0.8346168,-47.62963129677816
PA,MARABÁ,-5.3462821,-49.1007401
PA,MARACANÃ,-0.7666582,-47.4537818
PA,MARAPANIM,-0.7134493,-47.6985381
PA,MARITUBA,-1.3595306,-48.3361504
PA,MEDICILÂNDIA,-3.4438388,-52.8889236
